repository,file_path,language,extension,loc,size_bytes,change_count,history_present
scikit-learn,sklearn/callback/tests/test_callback_support.py,Python,.py,171,6454,3,True
scikit-learn,sklearn/callback/tests/test_pickle.py,Python,.py,219,8074,3,True
scikit-learn,sklearn/callback/tests/test_progressbar.py,Python,.py,221,8158,2,True
scikit-learn,sklearn/callback/tests/test_scoring_monitor.py,Python,.py,425,14670,3,True
scikit-learn,sklearn/callback/tests/__init__.py,Python,.py,0,0,1,True
scikit-learn,sklearn/callback/tests/_common/callbacks.py,Python,.py,178,5713,2,True
scikit-learn,sklearn/callback/tests/_common/estimators.py,Python,.py,293,9763,0,False
scikit-learn,sklearn/callback/tests/_common/__init__.py,Python,.py,2,81,1,True
scikit-learn,examples/applications/plot_cyclical_feature_engineering.py,Python,.py,855,33363,0,False
scikit-learn,examples/applications/plot_digits_denoising.py,Python,.py,151,5380,0,False
scikit-learn,examples/applications/plot_face_recognition.py,Python,.py,262,9858,1,True
scikit-learn,examples/applications/plot_model_complexity_influence.py,Python,.py,292,10856,0,False
scikit-learn,examples/applications/plot_outlier_detection_wine.py,Python,.py,137,5034,0,False
scikit-learn,examples/applications/plot_out_of_core_classification.py,Python,.py,434,13925,0,False
scikit-learn,examples/applications/plot_prediction_latency.py,Python,.py,348,11493,0,False
scikit-learn,examples/applications/plot_species_distribution_modeling.py,Python,.py,246,8016,0,False
scikit-learn,examples/applications/plot_stock_market.py,Python,.py,274,8542,0,False
scikit-learn,examples/applications/plot_time_series_lagged_features.py,Python,.py,438,16762,0,False
scikit-learn,examples/applications/plot_tomography_l1_reconstruction.py,Python,.py,147,5641,0,False
scikit-learn,examples/applications/plot_topics_extraction_with_nmf_lda.py,Python,.py,224,6911,0,False
scikit-learn,examples/applications/plot_wikipedia_principal_eigenvector.py,Python,.py,243,8304,0,False
scikit-learn,examples/bicluster/plot_bicluster_newsgroups.py,Python,.py,163,5514,0,False
scikit-learn,examples/bicluster/plot_spectral_biclustering.py,Python,.py,123,4799,0,False
scikit-learn,examples/bicluster/plot_spectral_coclustering.py,Python,.py,56,1802,0,False
scikit-learn,examples/calibration/plot_calibration.py,Python,.py,140,4812,0,False
scikit-learn,examples/calibration/plot_calibration_curve.py,Python,.py,336,11855,0,False
scikit-learn,examples/calibration/plot_calibration_multiclass.py,Python,.py,304,11063,0,False
scikit-learn,examples/calibration/plot_compare_calibration.py,Python,.py,286,12463,1,True
scikit-learn,examples/callbacks/plot_callback_support.py,Python,.py,427,18996,1,True
scikit-learn,examples/callbacks/plot_scoring_monitor.py,Python,.py,255,10910,1,True
scikit-learn,examples/classification/plot_classification_probability.py,Python,.py,241,9076,1,True
scikit-learn,examples/classification/plot_classifier_comparison.py,Python,.py,157,5101,0,False
scikit-learn,examples/classification/plot_digits_classification.py,Python,.py,128,4685,0,False
scikit-learn,examples/classification/plot_lda.py,Python,.py,107,3232,0,False
scikit-learn,examples/classification/plot_lda_qda.py,Python,.py,228,8101,0,False
scikit-learn,examples/cluster/plot_adjusted_for_chance_measures.py,Python,.py,229,8919,0,False
scikit-learn,examples/cluster/plot_affinity_propagation.py,Python,.py,78,2339,0,False
scikit-learn,examples/cluster/plot_agglomerative_clustering_metrics.py,Python,.py,146,4940,0,False
scikit-learn,examples/cluster/plot_agglomerative_dendrogram.py,Python,.py,55,1777,0,False
scikit-learn,examples/cluster/plot_birch_vs_minibatchkmeans.py,Python,.py,108,3893,0,False
scikit-learn,examples/cluster/plot_bisect_kmeans.py,Python,.py,65,2125,0,False
scikit-learn,examples/cluster/plot_cluster_comparison.py,Python,.py,288,8863,0,False
scikit-learn,examples/cluster/plot_coin_segmentation.py,Python,.py,104,3980,0,False
scikit-learn,examples/cluster/plot_coin_ward_segmentation.py,Python,.py,92,2455,0,False
scikit-learn,examples/cluster/plot_dbscan.py,Python,.py,132,4214,0,False
scikit-learn,examples/cluster/plot_dict_face_patches.py,Python,.py,94,2818,0,False
scikit-learn,examples/cluster/plot_digits_agglomeration.py,Python,.py,58,1638,0,False
scikit-learn,examples/cluster/plot_digits_linkage.py,Python,.py,88,2842,0,False
scikit-learn,examples/cluster/plot_face_compress.py,Python,.py,184,7039,0,False
scikit-learn,examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py,Python,.py,113,3696,0,False
scikit-learn,examples/cluster/plot_hdbscan.py,Python,.py,249,10186,0,False
scikit-learn,examples/cluster/plot_inductive_clustering.py,Python,.py,135,4187,1,True
scikit-learn,examples/cluster/plot_kmeans_assumptions.py,Python,.py,178,6784,0,False
scikit-learn,examples/cluster/plot_kmeans_digits.py,Python,.py,194,6526,1,True
scikit-learn,examples/cluster/plot_kmeans_plusplus.py,Python,.py,45,1294,0,False
scikit-learn,examples/cluster/plot_kmeans_silhouette_analysis.py,Python,.py,162,6140,0,False
scikit-learn,examples/cluster/plot_kmeans_stability_low_dim_dense.py,Python,.py,132,4472,0,False
scikit-learn,examples/cluster/plot_linkage_comparison.py,Python,.py,178,5420,0,False
scikit-learn,examples/cluster/plot_mean_shift.py,Python,.py,69,1814,0,False
scikit-learn,examples/cluster/plot_mini_batch_kmeans.py,Python,.py,147,4253,0,False
scikit-learn,examples/cluster/plot_optics.py,Python,.py,108,3580,0,False
scikit-learn,examples/cluster/plot_segmentation_toy.py,Python,.py,118,3849,0,False
scikit-learn,examples/cluster/plot_ward_structured_vs_unstructured.py,Python,.py,181,6701,0,False
scikit-learn,examples/compose/plot_column_transformer.py,Python,.py,186,6949,0,False
scikit-learn,examples/compose/plot_column_transformer_mixed_types.py,Python,.py,232,8077,0,False
scikit-learn,examples/compose/plot_compare_reduction.py,Python,.py,132,4595,0,False
scikit-learn,examples/compose/plot_digits_pipe.py,Python,.py,85,2675,0,False
scikit-learn,examples/compose/plot_feature_union.py,Python,.py,61,2012,0,False
scikit-learn,examples/compose/plot_transformed_target.py,Python,.py,231,7874,0,False
scikit-learn,examples/covariance/plot_covariance_estimation.py,Python,.py,163,5440,0,False
scikit-learn,examples/covariance/plot_lw_vs_oas.py,Python,.py,109,3132,0,False
scikit-learn,examples/covariance/plot_mahalanobis_distances.py,Python,.py,216,8394,1,True
scikit-learn,examples/covariance/plot_robust_vs_empirical_covariance.py,Python,.py,189,6771,0,False
scikit-learn,examples/covariance/plot_sparse_cov.py,Python,.py,158,5146,0,False
scikit-learn,examples/cross_decomposition/plot_compare_cross_decomposition.py,Python,.py,175,5023,0,False
scikit-learn,examples/cross_decomposition/plot_pcr_vs_pls.py,Python,.py,169,7175,0,False
scikit-learn,examples/datasets/plot_random_multilabel_dataset.py,Python,.py,109,3325,0,False
scikit-learn,examples/decomposition/plot_faces_decomposition.py,Python,.py,335,10879,0,False
scikit-learn,examples/decomposition/plot_ica_blind_source_separation.py,Python,.py,85,2307,0,False
scikit-learn,examples/decomposition/plot_ica_vs_pca.py,Python,.py,115,3433,0,False
scikit-learn,examples/decomposition/plot_image_denoising.py,Python,.py,188,6333,0,False
scikit-learn,examples/decomposition/plot_incremental_pca.py,Python,.py,63,2083,0,False
scikit-learn,examples/decomposition/plot_kernel_pca.py,Python,.py,163,6977,0,False
scikit-learn,examples/decomposition/plot_pca_iris.py,Python,.py,104,3535,0,False
scikit-learn,examples/decomposition/plot_pca_vs_fa_model_selection.py,Python,.py,143,4638,0,False
scikit-learn,examples/decomposition/plot_pca_vs_lda.py,Python,.py,67,2162,0,False
scikit-learn,examples/decomposition/plot_sparse_coding.py,Python,.py,123,4232,0,False
scikit-learn,examples/decomposition/plot_varimax_fa.py,Python,.py,78,2432,0,False
scikit-learn,examples/developing_estimators/sklearn_is_fitted.py,Python,.py,75,2682,0,False
scikit-learn,examples/ensemble/plot_adaboost_multiclass.py,Python,.py,252,10487,0,False
scikit-learn,examples/ensemble/plot_adaboost_regression.py,Python,.py,79,2718,0,False
scikit-learn,examples/ensemble/plot_adaboost_twoclass.py,Python,.py,106,3164,0,False
scikit-learn,examples/ensemble/plot_bias_variance.py,Python,.py,191,7427,0,False
scikit-learn,examples/ensemble/plot_ensemble_oob.py,Python,.py,102,3254,0,False
scikit-learn,examples/ensemble/plot_feature_transformation.py,Python,.py,170,5429,0,False
scikit-learn,examples/ensemble/plot_forest_hist_grad_boosting_comparison.py,Python,.py,226,9157,0,False
scikit-learn,examples/ensemble/plot_forest_importances.py,Python,.py,120,4380,0,False
scikit-learn,examples/ensemble/plot_forest_iris.py,Python,.py,182,6598,1,True
scikit-learn,examples/ensemble/plot_gradient_boosting_categorical.py,Python,.py,382,14356,0,False
scikit-learn,examples/ensemble/plot_gradient_boosting_early_stopping.py,Python,.py,182,6862,0,False
scikit-learn,examples/ensemble/plot_gradient_boosting_oob.py,Python,.py,143,5095,0,False
scikit-learn,examples/ensemble/plot_gradient_boosting_quantile.py,Python,.py,375,13970,0,False
scikit-learn,examples/ensemble/plot_gradient_boosting_regression.py,Python,.py,176,6263,1,True
scikit-learn,examples/ensemble/plot_gradient_boosting_regularization.py,Python,.py,90,2779,0,False
scikit-learn,examples/ensemble/plot_hgbt_regression.py,Python,.py,429,17133,1,True
scikit-learn,examples/ensemble/plot_isolation_forest.py,Python,.py,126,4460,0,False
scikit-learn,examples/ensemble/plot_monotonic_constraints.py,Python,.py,112,3427,0,False
scikit-learn,examples/ensemble/plot_random_forest_embedding.py,Python,.py,111,3850,0,False
scikit-learn,examples/ensemble/plot_random_forest_regression_multioutput.py,Python,.py,96,2720,0,False
scikit-learn,examples/ensemble/plot_stack_predictors.py,Python,.py,286,10546,1,True
scikit-learn,examples/ensemble/plot_voting_decision_regions.py,Python,.py,218,7456,0,False
scikit-learn,examples/ensemble/plot_voting_regressor.py,Python,.py,93,2826,0,False
scikit-learn,examples/feature_selection/plot_feature_selection.py,Python,.py,133,3991,0,False
scikit-learn,examples/feature_selection/plot_feature_selection_pipeline.py,Python,.py,86,2923,0,False
scikit-learn,examples/feature_selection/plot_f_test_vs_mi.py,Python,.py,52,1774,0,False
scikit-learn,examples/feature_selection/plot_rfe_digits.py,Python,.py,57,1911,0,False
scikit-learn,examples/feature_selection/plot_rfe_with_cross_validation.py,Python,.py,115,3735,0,False
scikit-learn,examples/feature_selection/plot_select_from_model_diabetes.py,Python,.py,192,7628,0,False
scikit-learn,examples/frozen/plot_frozen_examples.py,Python,.py,98,4027,0,False
scikit-learn,examples/gaussian_process/plot_compare_gpr_krr.py,Python,.py,396,13665,0,False
scikit-learn,examples/gaussian_process/plot_gpc.py,Python,.py,127,4116,0,False
scikit-learn,examples/gaussian_process/plot_gpc_iris.py,Python,.py,65,2154,1,True
scikit-learn,examples/gaussian_process/plot_gpc_isoprobability.py,Python,.py,97,2923,0,False
scikit-learn,examples/gaussian_process/plot_gpc_xor.py,Python,.py,60,2158,0,False
scikit-learn,examples/gaussian_process/plot_gpr_co2.py,Python,.py,226,9050,0,False
scikit-learn,examples/gaussian_process/plot_gpr_noisy.py,Python,.py,227,8212,0,False
scikit-learn,examples/gaussian_process/plot_gpr_noisy_targets.py,Python,.py,150,5283,0,False
scikit-learn,examples/gaussian_process/plot_gpr_on_structured_data.py,Python,.py,196,6298,0,False
scikit-learn,examples/gaussian_process/plot_gpr_prior_posterior.py,Python,.py,257,8660,0,False
scikit-learn,examples/impute/plot_iterative_imputer_variants_comparison.py,Python,.py,168,6376,1,True
scikit-learn,examples/impute/plot_missing_values.py,Python,.py,269,8416,1,True
scikit-learn,examples/inspection/plot_causal_interpretation.py,Python,.py,189,7488,0,False
scikit-learn,examples/inspection/plot_linear_model_coefficient_interpretation.py,Python,.py,779,28675,0,False
scikit-learn,examples/inspection/plot_partial_dependence.py,Python,.py,618,23507,0,False
scikit-learn,examples/inspection/plot_partial_dependence_visualization_api.py,Python,.py,140,5583,0,False
scikit-learn,examples/inspection/plot_permutation_importance.py,Python,.py,271,10622,1,True
scikit-learn,examples/inspection/plot_permutation_importance_multicollinear.py,Python,.py,204,8646,1,True
scikit-learn,examples/kernel_approximation/plot_scalable_poly_kernels.py,Python,.py,251,7993,0,False
scikit-learn,examples/linear_model/plot_ard.py,Python,.py,212,7333,0,False
scikit-learn,examples/linear_model/plot_bayesian_ridge_curvefit.py,Python,.py,93,3198,0,False
scikit-learn,examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,Python,.py,55,2192,0,False
scikit-learn,examples/linear_model/plot_huber_vs_ridge.py,Python,.py,64,2159,0,False
scikit-learn,examples/linear_model/plot_lasso_and_elasticnet.py,Python,.py,249,9666,0,False
scikit-learn,examples/linear_model/plot_lasso_dense_vs_sparse_data.py,Python,.py,89,2993,0,False
scikit-learn,examples/linear_model/plot_lasso_lars_ic.py,Python,.py,115,3981,0,False
scikit-learn,examples/linear_model/plot_lasso_lasso_lars_elasticnet_path.py,Python,.py,136,4931,0,False
scikit-learn,examples/linear_model/plot_lasso_model_selection.py,Python,.py,249,9104,0,False
scikit-learn,examples/linear_model/plot_logistic_l1_l2_sparsity.py,Python,.py,86,3092,0,False
scikit-learn,examples/linear_model/plot_logistic_multinomial.py,Python,.py,198,7978,1,True
scikit-learn,examples/linear_model/plot_logistic_path.py,Python,.py,103,3060,0,False
scikit-learn,examples/linear_model/plot_multi_task_lasso_support.py,Python,.py,82,2388,0,False
scikit-learn,examples/linear_model/plot_nnls.py,Python,.py,72,2159,0,False
scikit-learn,examples/linear_model/plot_ols_ridge.py,Python,.py,167,5681,0,False
scikit-learn,examples/linear_model/plot_omp.py,Python,.py,80,2055,0,False
scikit-learn,examples/linear_model/plot_poisson_regression_non_normal_loss.py,Python,.py,594,23155,0,False
scikit-learn,examples/linear_model/plot_polynomial_interpolation.py,Python,.py,212,7986,0,False
scikit-learn,examples/linear_model/plot_quantile_regression.py,Python,.py,314,11868,0,False
scikit-learn,examples/linear_model/plot_ransac.py,Python,.py,81,2235,0,False
scikit-learn,examples/linear_model/plot_ridge_coeffs.py,Python,.py,181,8964,0,False
scikit-learn,examples/linear_model/plot_ridge_path.py,Python,.py,71,2163,0,False
scikit-learn,examples/linear_model/plot_robust_fit.py,Python,.py,119,3303,0,False
scikit-learn,examples/linear_model/plot_sgdocsvm_vs_ocsvm.py,Python,.py,200,6348,0,False
scikit-learn,examples/linear_model/plot_sgd_early_stopping.py,Python,.py,154,5919,0,False
scikit-learn,examples/linear_model/plot_sgd_iris.py,Python,.py,86,2064,1,True
scikit-learn,examples/linear_model/plot_sgd_loss_functions.py,Python,.py,52,1350,0,False
scikit-learn,examples/linear_model/plot_sgd_penalties.py,Python,.py,57,1485,0,False
scikit-learn,examples/linear_model/plot_sgd_separating_hyperplane.py,Python,.py,47,1325,0,False
scikit-learn,examples/linear_model/plot_sgd_weighted_samples.py,Python,.py,63,1731,0,False
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py,Python,.py,132,4394,0,False
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_mnist.py,Python,.py,83,2761,0,False
scikit-learn,examples/linear_model/plot_theilsen.py,Python,.py,125,3901,0,False
scikit-learn,examples/linear_model/plot_tweedie_regression_insurance_claims.py,Python,.py,700,24377,0,False
scikit-learn,examples/manifold/plot_compare_methods.py,Python,.py,243,7837,0,False
scikit-learn,examples/manifold/plot_lle_digits.py,Python,.py,183,6656,0,False
scikit-learn,examples/manifold/plot_manifold_sphere.py,Python,.py,183,6187,0,False
scikit-learn,examples/manifold/plot_mds.py,Python,.py,144,4051,0,False
scikit-learn,examples/manifold/plot_swissroll.py,Python,.py,123,4225,0,False
scikit-learn,examples/manifold/plot_t_sne_perplexity.py,Python,.py,146,4434,0,False
scikit-learn,examples/miscellaneous/plot_anomaly_comparison.py,Python,.py,189,7629,0,False
scikit-learn,examples/miscellaneous/plot_display_object_visualization.py,Python,.py,93,3552,2,True
scikit-learn,examples/miscellaneous/plot_estimator_representation.py,Python,.py,52,1760,0,False
scikit-learn,examples/miscellaneous/plot_isotonic_regression.py,Python,.py,75,2639,0,False
scikit-learn,examples/miscellaneous/plot_johnson_lindenstrauss_bound.py,Python,.py,211,7732,0,False
scikit-learn,examples/miscellaneous/plot_kernel_approximation.py,Python,.py,259,8838,0,False
scikit-learn,examples/miscellaneous/plot_kernel_ridge_regression.py,Python,.py,216,6853,0,False
scikit-learn,examples/miscellaneous/plot_metadata_routing.py,Python,.py,715,28015,1,True
scikit-learn,examples/miscellaneous/plot_multilabel.py,Python,.py,130,4204,0,False
scikit-learn,examples/miscellaneous/plot_multioutput_face_completion.py,Python,.py,98,2983,0,False
scikit-learn,examples/miscellaneous/plot_outlier_detection_bench.py,Python,.py,453,17348,0,False
scikit-learn,examples/miscellaneous/plot_pipeline_display.py,Python,.py,183,6389,0,False
scikit-learn,examples/miscellaneous/plot_roc_curve_visualization_api.py,Python,.py,61,2277,0,False
scikit-learn,examples/miscellaneous/plot_set_output.py,Python,.py,151,5233,0,False
scikit-learn,examples/mixture/plot_concentration_prior.py,Python,.py,164,6039,0,False
scikit-learn,examples/mixture/plot_gmm.py,Python,.py,96,3379,0,False
scikit-learn,examples/mixture/plot_gmm_covariances.py,Python,.py,138,4742,0,False
scikit-learn,examples/mixture/plot_gmm_init.py,Python,.py,108,3744,0,False
scikit-learn,examples/mixture/plot_gmm_pdf.py,Python,.py,56,1655,0,False
scikit-learn,examples/mixture/plot_gmm_selection.py,Python,.py,176,5743,0,False
scikit-learn,examples/mixture/plot_gmm_sin.py,Python,.py,190,6352,0,False
scikit-learn,examples/model_selection/plot_confusion_matrix.py,Python,.py,125,4036,0,False
scikit-learn,examples/model_selection/plot_cost_sensitive_learning.py,Python,.py,693,30500,1,True
scikit-learn,examples/model_selection/plot_cv_indices.py,Python,.py,218,6482,0,False
scikit-learn,examples/model_selection/plot_cv_predict.py,Python,.py,82,2713,0,False
scikit-learn,examples/model_selection/plot_det.py,Python,.py,170,6009,1,True
scikit-learn,examples/model_selection/plot_grid_search_digits.py,Python,.py,211,7613,0,False
