repository,file_path,language,extension,loc,size_bytes
scikit-learn,examples/ensemble/plot_adaboost_multiclass.py,Python,.py,252,10487
scikit-learn,examples/ensemble/plot_adaboost_regression.py,Python,.py,79,2718
scikit-learn,examples/ensemble/plot_adaboost_twoclass.py,Python,.py,106,3164
scikit-learn,examples/ensemble/plot_bias_variance.py,Python,.py,191,7427
scikit-learn,examples/ensemble/plot_ensemble_oob.py,Python,.py,102,3254
scikit-learn,examples/ensemble/plot_feature_transformation.py,Python,.py,170,5429
scikit-learn,examples/ensemble/plot_forest_hist_grad_boosting_comparison.py,Python,.py,226,9157
scikit-learn,examples/ensemble/plot_forest_importances.py,Python,.py,120,4380
scikit-learn,examples/ensemble/plot_forest_iris.py,Python,.py,182,6598
scikit-learn,examples/ensemble/plot_gradient_boosting_categorical.py,Python,.py,382,14356
scikit-learn,examples/ensemble/plot_gradient_boosting_early_stopping.py,Python,.py,182,6862
scikit-learn,examples/ensemble/plot_gradient_boosting_oob.py,Python,.py,143,5095
scikit-learn,examples/ensemble/plot_gradient_boosting_quantile.py,Python,.py,375,13970
scikit-learn,examples/ensemble/plot_gradient_boosting_regression.py,Python,.py,176,6263
scikit-learn,examples/ensemble/plot_gradient_boosting_regularization.py,Python,.py,90,2779
scikit-learn,examples/ensemble/plot_hgbt_regression.py,Python,.py,429,17133
scikit-learn,examples/ensemble/plot_isolation_forest.py,Python,.py,126,4460
scikit-learn,examples/ensemble/plot_monotonic_constraints.py,Python,.py,112,3427
scikit-learn,examples/ensemble/plot_random_forest_embedding.py,Python,.py,111,3850
scikit-learn,examples/ensemble/plot_random_forest_regression_multioutput.py,Python,.py,96,2720
scikit-learn,examples/ensemble/plot_stack_predictors.py,Python,.py,286,10546
scikit-learn,examples/ensemble/plot_voting_decision_regions.py,Python,.py,218,7456
scikit-learn,examples/ensemble/plot_voting_regressor.py,Python,.py,93,2826
scikit-learn,examples/feature_selection/plot_feature_selection.py,Python,.py,133,3991
scikit-learn,examples/feature_selection/plot_feature_selection_pipeline.py,Python,.py,86,2923
scikit-learn,examples/feature_selection/plot_f_test_vs_mi.py,Python,.py,52,1774
scikit-learn,examples/feature_selection/plot_rfe_digits.py,Python,.py,57,1911
scikit-learn,examples/feature_selection/plot_rfe_with_cross_validation.py,Python,.py,115,3735
scikit-learn,examples/feature_selection/plot_select_from_model_diabetes.py,Python,.py,192,7628
scikit-learn,examples/frozen/plot_frozen_examples.py,Python,.py,98,4027
scikit-learn,examples/gaussian_process/plot_compare_gpr_krr.py,Python,.py,396,13665
scikit-learn,examples/gaussian_process/plot_gpc.py,Python,.py,127,4116
scikit-learn,examples/gaussian_process/plot_gpc_iris.py,Python,.py,65,2154
scikit-learn,examples/gaussian_process/plot_gpc_isoprobability.py,Python,.py,97,2923
scikit-learn,examples/gaussian_process/plot_gpc_xor.py,Python,.py,60,2158
scikit-learn,examples/gaussian_process/plot_gpr_co2.py,Python,.py,226,9050
scikit-learn,examples/gaussian_process/plot_gpr_noisy.py,Python,.py,227,8212
scikit-learn,examples/gaussian_process/plot_gpr_noisy_targets.py,Python,.py,150,5283
scikit-learn,examples/gaussian_process/plot_gpr_on_structured_data.py,Python,.py,196,6298
scikit-learn,examples/gaussian_process/plot_gpr_prior_posterior.py,Python,.py,257,8660
scikit-learn,examples/impute/plot_iterative_imputer_variants_comparison.py,Python,.py,168,6376
scikit-learn,examples/impute/plot_missing_values.py,Python,.py,269,8416
scikit-learn,examples/inspection/plot_causal_interpretation.py,Python,.py,189,7488
scikit-learn,examples/inspection/plot_linear_model_coefficient_interpretation.py,Python,.py,779,28675
scikit-learn,examples/inspection/plot_partial_dependence.py,Python,.py,618,23507
scikit-learn,examples/inspection/plot_partial_dependence_visualization_api.py,Python,.py,140,5583
scikit-learn,examples/inspection/plot_permutation_importance.py,Python,.py,271,10622
scikit-learn,examples/inspection/plot_permutation_importance_multicollinear.py,Python,.py,204,8646
scikit-learn,examples/kernel_approximation/plot_scalable_poly_kernels.py,Python,.py,251,7993
scikit-learn,examples/linear_model/plot_ard.py,Python,.py,212,7333
scikit-learn,examples/linear_model/plot_bayesian_ridge_curvefit.py,Python,.py,93,3198
scikit-learn,examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,Python,.py,55,2192
scikit-learn,examples/linear_model/plot_huber_vs_ridge.py,Python,.py,64,2159
scikit-learn,examples/linear_model/plot_lasso_and_elasticnet.py,Python,.py,249,9666
scikit-learn,examples/linear_model/plot_lasso_dense_vs_sparse_data.py,Python,.py,89,2993
scikit-learn,examples/linear_model/plot_lasso_lars_ic.py,Python,.py,115,3981
scikit-learn,examples/linear_model/plot_lasso_lasso_lars_elasticnet_path.py,Python,.py,136,4931
scikit-learn,examples/linear_model/plot_lasso_model_selection.py,Python,.py,249,9104
scikit-learn,examples/linear_model/plot_logistic_l1_l2_sparsity.py,Python,.py,86,3092
scikit-learn,examples/linear_model/plot_logistic_multinomial.py,Python,.py,198,7978
scikit-learn,examples/linear_model/plot_logistic_path.py,Python,.py,103,3060
scikit-learn,examples/linear_model/plot_multi_task_lasso_support.py,Python,.py,82,2388
scikit-learn,examples/linear_model/plot_nnls.py,Python,.py,72,2159
scikit-learn,examples/linear_model/plot_ols_ridge.py,Python,.py,167,5681
scikit-learn,examples/linear_model/plot_omp.py,Python,.py,80,2055
scikit-learn,examples/linear_model/plot_poisson_regression_non_normal_loss.py,Python,.py,594,23155
scikit-learn,examples/linear_model/plot_polynomial_interpolation.py,Python,.py,212,7986
scikit-learn,examples/linear_model/plot_quantile_regression.py,Python,.py,314,11868
scikit-learn,examples/linear_model/plot_ransac.py,Python,.py,81,2235
scikit-learn,examples/linear_model/plot_ridge_coeffs.py,Python,.py,181,8964
scikit-learn,examples/linear_model/plot_ridge_path.py,Python,.py,71,2163
scikit-learn,examples/linear_model/plot_robust_fit.py,Python,.py,119,3303
scikit-learn,examples/linear_model/plot_sgdocsvm_vs_ocsvm.py,Python,.py,200,6348
scikit-learn,examples/linear_model/plot_sgd_early_stopping.py,Python,.py,154,5919
scikit-learn,examples/linear_model/plot_sgd_iris.py,Python,.py,86,2064
scikit-learn,examples/linear_model/plot_sgd_loss_functions.py,Python,.py,52,1350
scikit-learn,examples/linear_model/plot_sgd_penalties.py,Python,.py,57,1485
scikit-learn,examples/linear_model/plot_sgd_separating_hyperplane.py,Python,.py,47,1325
scikit-learn,examples/linear_model/plot_sgd_weighted_samples.py,Python,.py,63,1731
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py,Python,.py,132,4394
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_mnist.py,Python,.py,83,2761
scikit-learn,examples/linear_model/plot_theilsen.py,Python,.py,125,3901
scikit-learn,examples/linear_model/plot_tweedie_regression_insurance_claims.py,Python,.py,700,24377
scikit-learn,examples/manifold/plot_compare_methods.py,Python,.py,243,7837
scikit-learn,examples/manifold/plot_lle_digits.py,Python,.py,183,6656
scikit-learn,examples/manifold/plot_manifold_sphere.py,Python,.py,183,6187
scikit-learn,examples/manifold/plot_mds.py,Python,.py,144,4051
scikit-learn,examples/manifold/plot_swissroll.py,Python,.py,123,4225
scikit-learn,examples/manifold/plot_t_sne_perplexity.py,Python,.py,146,4434
scikit-learn,examples/miscellaneous/plot_anomaly_comparison.py,Python,.py,189,7629
scikit-learn,examples/miscellaneous/plot_display_object_visualization.py,Python,.py,93,3552
scikit-learn,examples/miscellaneous/plot_estimator_representation.py,Python,.py,52,1760
scikit-learn,examples/miscellaneous/plot_isotonic_regression.py,Python,.py,75,2639
scikit-learn,examples/miscellaneous/plot_johnson_lindenstrauss_bound.py,Python,.py,211,7732
scikit-learn,examples/miscellaneous/plot_kernel_approximation.py,Python,.py,259,8838
scikit-learn,examples/miscellaneous/plot_kernel_ridge_regression.py,Python,.py,216,6853
scikit-learn,examples/miscellaneous/plot_metadata_routing.py,Python,.py,715,28015
scikit-learn,examples/miscellaneous/plot_multilabel.py,Python,.py,130,4204
scikit-learn,examples/miscellaneous/plot_multioutput_face_completion.py,Python,.py,98,2983
scikit-learn,examples/miscellaneous/plot_outlier_detection_bench.py,Python,.py,453,17348
scikit-learn,examples/miscellaneous/plot_pipeline_display.py,Python,.py,183,6389
scikit-learn,examples/miscellaneous/plot_roc_curve_visualization_api.py,Python,.py,61,2277
scikit-learn,examples/miscellaneous/plot_set_output.py,Python,.py,151,5233
scikit-learn,examples/mixture/plot_concentration_prior.py,Python,.py,164,6039
scikit-learn,examples/mixture/plot_gmm.py,Python,.py,96,3379
scikit-learn,examples/mixture/plot_gmm_covariances.py,Python,.py,138,4742
scikit-learn,examples/mixture/plot_gmm_init.py,Python,.py,108,3744
scikit-learn,examples/mixture/plot_gmm_pdf.py,Python,.py,56,1655
scikit-learn,examples/mixture/plot_gmm_selection.py,Python,.py,176,5743
scikit-learn,examples/mixture/plot_gmm_sin.py,Python,.py,190,6352
scikit-learn,examples/model_selection/plot_confusion_matrix.py,Python,.py,125,4036
scikit-learn,examples/model_selection/plot_cost_sensitive_learning.py,Python,.py,693,30500
scikit-learn,examples/model_selection/plot_cv_indices.py,Python,.py,218,6482
scikit-learn,examples/model_selection/plot_cv_predict.py,Python,.py,82,2713
scikit-learn,examples/model_selection/plot_det.py,Python,.py,170,6009
scikit-learn,examples/model_selection/plot_grid_search_digits.py,Python,.py,211,7613
scikit-learn,examples/model_selection/plot_grid_search_refit_callable.py,Python,.py,389,11756
scikit-learn,examples/model_selection/plot_grid_search_stats.py,Python,.py,569,23637
scikit-learn,examples/model_selection/plot_grid_search_text_feature_extraction.py,Python,.py,263,9361
scikit-learn,examples/model_selection/plot_learning_curve.py,Python,.py,187,7099
scikit-learn,examples/model_selection/plot_likelihood_ratios.py,Python,.py,326,12338
scikit-learn,examples/model_selection/plot_multi_metric_evaluation.py,Python,.py,116,3829
scikit-learn,examples/model_selection/plot_nested_cross_validation_iris.py,Python,.py,130,4671
scikit-learn,examples/model_selection/plot_permutation_tests_for_classification.py,Python,.py,144,5597
scikit-learn,examples/model_selection/plot_precision_recall.py,Python,.py,307,11810
scikit-learn,examples/model_selection/plot_randomized_search.py,Python,.py,236,9774
scikit-learn,examples/model_selection/plot_roc.py,Python,.py,463,15884
scikit-learn,examples/model_selection/plot_roc_crossval.py,Python,.py,142,4787
scikit-learn,examples/model_selection/plot_successive_halving_heatmap.py,Python,.py,133,4490
scikit-learn,examples/model_selection/plot_successive_halving_iterations.py,Python,.py,88,2946
scikit-learn,examples/model_selection/plot_train_error_vs_test_error.py,Python,.py,166,6390
scikit-learn,examples/model_selection/plot_tuned_decision_threshold.py,Python,.py,187,7764
scikit-learn,examples/model_selection/plot_underfitting_overfitting.py,Python,.py,83,2953
scikit-learn,examples/multiclass/plot_multiclass_overview.py,Python,.py,202,8456
scikit-learn,examples/multioutput/plot_classifier_chain_yeast.py,Python,.py,153,6172
scikit-learn,examples/neighbors/approximate_nearest_neighbors.py,Python,.py,314,11663
scikit-learn,examples/neighbors/plot_caching_nearest_neighbors.py,Python,.py,70,2779
scikit-learn,examples/neighbors/plot_classification.py,Python,.py,101,3433
scikit-learn,examples/neighbors/plot_digits_kde_sampling.py,Python,.py,67,2137
scikit-learn,examples/neighbors/plot_kde_1d.py,Python,.py,158,5406
scikit-learn,examples/neighbors/plot_lof_novelty_detection.py,Python,.py,93,3807
scikit-learn,examples/neighbors/plot_lof_outlier_detection.py,Python,.py,95,3272
scikit-learn,examples/neighbors/plot_nca_classification.py,Python,.py,92,2725
scikit-learn,examples/neighbors/plot_nca_dim_reduction.py,Python,.py,99,3715
scikit-learn,examples/neighbors/plot_nca_illustration.py,Python,.py,102,3158
scikit-learn,examples/neighbors/plot_nearest_centroid.py,Python,.py,51,1496
scikit-learn,examples/neighbors/plot_regression.py,Python,.py,52,1591
scikit-learn,examples/neighbors/plot_species_kde.py,Python,.py,150,4906
scikit-learn,examples/neural_networks/plot_mlp_alpha.py,Python,.py,147,4775
scikit-learn,examples/neural_networks/plot_mlp_training_curves.py,Python,.py,144,4291
scikit-learn,examples/neural_networks/plot_mnist_filters.py,Python,.py,74,2853
scikit-learn,examples/neural_networks/plot_rbm_logistic_classification.py,Python,.py,146,4418
scikit-learn,examples/preprocessing/plot_all_scaling.py,Python,.py,416,15123
scikit-learn,examples/preprocessing/plot_discretization.py,Python,.py,92,3497
scikit-learn,examples/preprocessing/plot_discretization_classification.py,Python,.py,233,7979
scikit-learn,examples/preprocessing/plot_discretization_strategies.py,Python,.py,108,3305
scikit-learn,examples/preprocessing/plot_map_data_to_normal.py,Python,.py,144,4726
scikit-learn,examples/preprocessing/plot_scaling_importance.py,Python,.py,277,10560
scikit-learn,examples/preprocessing/plot_target_encoder.py,Python,.py,228,8402
scikit-learn,examples/preprocessing/plot_target_encoder_cross_val.py,Python,.py,197,7565
scikit-learn,examples/release_highlights/plot_release_highlights_0_22_0.py,Python,.py,306,11767
scikit-learn,examples/release_highlights/plot_release_highlights_0_23_0.py,Python,.py,194,8012
scikit-learn,examples/release_highlights/plot_release_highlights_0_24_0.py,Python,.py,267,11813
scikit-learn,examples/release_highlights/plot_release_highlights_1_0_0.py,Python,.py,248,10699
scikit-learn,examples/release_highlights/plot_release_highlights_1_1_0.py,Python,.py,242,9222
scikit-learn,examples/release_highlights/plot_release_highlights_1_2_0.py,Python,.py,172,6561
scikit-learn,examples/release_highlights/plot_release_highlights_1_3_0.py,Python,.py,164,6639
scikit-learn,examples/release_highlights/plot_release_highlights_1_4_0.py,Python,.py,238,8102
scikit-learn,examples/release_highlights/plot_release_highlights_1_5_0.py,Python,.py,230,8757
scikit-learn,examples/release_highlights/plot_release_highlights_1_6_0.py,Python,.py,214,9440
scikit-learn,examples/release_highlights/plot_release_highlights_1_7_0.py,Python,.py,115,4937
scikit-learn,examples/release_highlights/plot_release_highlights_1_8_0.py,Python,.py,288,11572
scikit-learn,examples/release_highlights/plot_release_highlights_1_9_0.py,Python,.py,183,11133
scikit-learn,examples/semi_supervised/plot_label_propagation_digits.py,Python,.py,118,3315
scikit-learn,examples/semi_supervised/plot_label_propagation_digits_active_learning.py,Python,.py,125,4356
scikit-learn,examples/semi_supervised/plot_label_propagation_structure.py,Python,.py,105,2816
scikit-learn,examples/semi_supervised/plot_self_training_varying_threshold.py,Python,.py,120,4209
scikit-learn,examples/semi_supervised/plot_semi_supervised_newsgroups.py,Python,.py,210,7127
scikit-learn,examples/semi_supervised/plot_semi_supervised_versus_svm_iris.py,Python,.py,183,7470
scikit-learn,examples/svm/plot_custom_kernel.py,Python,.py,66,1581
scikit-learn,examples/svm/plot_iris_svc.py,Python,.py,107,3599
scikit-learn,examples/svm/plot_linearsvc_support_vectors.py,Python,.py,61,1949
scikit-learn,examples/svm/plot_oneclass.py,Python,.py,105,2989
scikit-learn,examples/svm/plot_rbf_parameters.py,Python,.py,222,8558
scikit-learn,examples/svm/plot_separating_hyperplane.py,Python,.py,51,1245
scikit-learn,examples/svm/plot_separating_hyperplane_unbalanced.py,Python,.py,95,2504
scikit-learn,examples/svm/plot_svm_anova.py,Python,.py,71,2247
scikit-learn,examples/svm/plot_svm_kernels.py,Python,.py,304,13022
scikit-learn,examples/svm/plot_svm_margin.py,Python,.py,93,2559
scikit-learn,examples/svm/plot_svm_regression.py,Python,.py,79,2207
scikit-learn,examples/svm/plot_svm_scale_c.py,Python,.py,208,7684
scikit-learn,examples/svm/plot_svm_tie_breaking.py,Python,.py,66,2240
scikit-learn,examples/svm/plot_weighted_samples.py,Python,.py,89,2736
scikit-learn,examples/text/plot_document_classification_20newsgroups.py,Python,.py,450,16891
scikit-learn,examples/text/plot_document_clustering.py,Python,.py,448,17962
scikit-learn,examples/text/plot_hashing_vs_dict_vectorizer.py,Python,.py,383,15434
scikit-learn,examples/tree/plot_cost_complexity_pruning.py,Python,.py,110,4794
scikit-learn,examples/tree/plot_iris_dtc.py,Python,.py,85,2574
scikit-learn,examples/tree/plot_tree_regression.py,Python,.py,144,4605
scikit-learn,examples/tree/plot_unveil_tree_structure.py,Python,.py,237,10219
scikit-learn,doc/sphinxext/allow_nan_estimators.py,Python,.py,62,2389
scikit-learn,doc/sphinxext/autoshortsummary.py,Python,.py,53,1944
scikit-learn,doc/sphinxext/doi_role.py,Python,.py,47,1713
scikit-learn,doc/sphinxext/dropdown_anchors.py,Python,.py,58,2431
scikit-learn,doc/sphinxext/github_link.py,Python,.py,87,2788
scikit-learn,doc/sphinxext/override_pst_pagetoc.py,Python,.py,84,3631
scikit-learn,doc/sphinxext/sphinx_issues.py,Python,.py,218,8335
scikit-learn,doc/js/scripts/api-search.js,JavaScript,.js,12,440
scikit-learn,doc/js/scripts/dropdown.js,JavaScript,.js,63,2509
scikit-learn,doc/js/scripts/sg_plotly_resize.js,JavaScript,.js,10,465
scikit-learn,doc/js/scripts/theme-observer.js,JavaScript,.js,23,694
scikit-learn,doc/js/scripts/version-switcher.js,JavaScript,.js,40,1656
scikit-learn,doc/js/scripts/vendor/svg-pan-zoom.min.js,JavaScript,.js,31,31220
scikit-learn,build_tools/circle/list_versions.py,Python,.py,147,5202
scikit-learn,build_tools/github/autoclose_prs.py,Python,.py,64,1849
scikit-learn,build_tools/github/check_wheels.py,Python,.py,30,835
scikit-learn,build_tools/github/vendor.py,Python,.py,96,3132
